R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,0
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,1
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,5,5,2
R,0,0,1
R,0,0,1
R,0,0,1
R,0,0,1
R,0,0,1
R,0,0,1
R,0,0,2
R,0,0,2
R,0,0,2
R,0,0,2
R,0,0,2
R,0,0,2
R,0,0,3
R,0,0,3
R,0,0,3
R,0,0,3
R,0,0,3
R,0,0,3
R,0,0,4
R,0,0,4
R,0,0,4
R,0,0,4
R,0,0,4
R,0,0,5
R,0,0,5
R,0,0,5
R,0,0,5
R,0,0,5
R,0,0,5
R,0,0,6
R,0,0,6
R,0,0,6
R,0,0,6
R,0,0,6
R,0,0,6
R,0,0,7
R,0,0,7
R,0,0,7
R,0,0,7
R,0,0,7
R,0,0,8
R,0,0,8
R,0,0,8
R,0,0,8
R,0,0,8
R,0,0,9
R,0,0,9
R,0,0,9
R,0,0,9
R,0,0,9
R,0,0,9
R,0,1,0
R,0,1,0
R,0,1,0
R,0,1,0
R,0,1,0
R,0,1,0
R,0,1,1
R,0,1,1
R,0,1,1
R,0,1,1
R,0,1,1
R,0,1,1
R,0,1,2
R,0,1,2
R,0,1,2
R,0,1,2
R,0,1,2
R,0,1,2
R,0,1,3
R,0,1,3
R,0,1,3
R,0,1,3
R,0,1,3
R,0,1,3
R,0,1,4
R,0,1,4
R,0,1,4
R,0,1,4
R,0,1,4
R,0,1,4
R,0,1,5
R,0,1,5
R,0,1,5
R,0,1,5
R,0,1,5
R,0,1,5
R,0,1,6
R,0,1,6
R,0,1,6
R,0,1,6
R,0,1,6
R,0,1,7
R,0,1,7
R,0,1,7
R,0,1,7
R,0,1,7
R,0,1,7
R,0,1,8
R,0,1,8
R,0,1,8
R,0,1,8
R,0,1,8
R,0,1,8
R,0,1,9
R,0,1,9
R,0,1,9
R,0,1,9
R,0,1,9
R,0,1,9
R,0,2,0
R,0,2,0
R,0,2,0
R,0,2,0
R,0,2,0
R,0,2,0
R,0,2,1
R,0,2,1
R,0,2,1
R,0,2,1
R,0,2,1
R,0,2,1
R,0,2,2
R,0,2,2
R,0,2,2
R,0,2,2
R,0,2,2
R,0,2,2
R,0,2,3
R,0,2,3
R,0,2,3
R,0,2,3
R,0,2,3
R,0,2,3
R,0,2,4
R,0,2,4
R,0,2,4
R,0,2,4
R,0,2,4
R,0,2,4
R,0,2,5
R,0,2,5
R,0,2,5
R,0,2,5
R,0,2,5
R,0,2,5
R,0,2,7
R,0,2,7
R,0,2,7
R,0,2,7
R,0,2,7
R,0,2,7
R,0,2,8
R,0,2,8
R,0,2,8
R,0,2,8
R,0,2,8
R,0,2,8
R,0,2,9
R,0,2,9
R,0,2,9
R,0,2,9
R,0,2,9
R,0,2,9
R,0,3,0
R,0,3,0
R,0,3,0
R,0,3,0
R,0,3,0
R,0,3,0
R,0,3,1
R,0,3,1
R,0,3,1
R,0,3,1
R,0,3,1
R,0,3,1
R,0,3,2
R,0,3,2
R,0,3,2
R,0,3,2
R,0,3,2
R,0,3,2
R,0,3,3
R,0,3,3
R,0,3,3
R,0,3,3
R,0,3,3
R,0,3,3
R,0,3,4
R,0,3,4
R,0,3,4
R,0,3,4
R,0,3,4
R,0,3,5
R,0,3,5
R,0,3,5
R,0,3,5
R,0,3,5
R,0,3,5
R,0,3,5
R,0,3,6
R,0,3,6
R,0,3,6
R,0,3,6
R,0,3,6
R,0,3,6
R,0,3,7
R,0,3,7
R,0,3,7
R,0,3,7
R,0,3,7
R,0,3,7
R,0,3,8
R,0,3,8
R,0,3,8
R,0,3,8
R,0,3,8
R,0,3,9
R,0,3,9
R,0,3,9
R,0,3,9
R,0,3,9
R,0,4,0
R,0,4,0
R,0,4,0
R,0,4,0
R,0,4,0
R,0,4,0
R,0,4,1
R,0,4,1
R,0,4,1
R,0,4,1
R,0,4,1
R,0,4,1
R,0,4,2
R,0,4,2
R,0,4,2
R,0,4,2
R,0,4,2
R,0,4,2
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,3
R,0,4,4
R,0,4,4
R,0,4,4
R,0,4,4
R,0,4,4
R,0,4,4
R,0,4,5
R,0,4,5
R,0,4,5
R,0,4,5
R,0,4,5
R,0,4,5
R,0,4,6
R,0,4,6
R,0,4,6
R,0,4,6
R,0,4,6
R,0,4,6
R,0,4,7
R,0,4,7
R,0,4,7
R,0,4,7
R,0,4,7
R,0,4,7
R,0,4,8
R,0,4,8
R,0,4,8
R,0,4,8
R,0,4,8
R,0,4,8
R,0,4,9
R,0,4,9
R,0,4,9
R,0,4,9
R,0,4,9
R,0,4,9
R,0,5,0
R,0,5,0
R,0,5,0
R,0,5,0
R,0,5,0
R,0,5,0
R,0,5,1
R,0,5,1
R,0,5,1
R,0,5,1
R,0,5,1
R,0,5,1
R,0,5,2
R,0,5,2
R,0,5,2
R,0,5,2
R,0,5,2
R,0,5,3
R,0,5,3
R,0,5,3
R,0,5,3
R,0,5,3
R,0,5,3
R,0,5,3
R,0,5,3
R,0,5,3
R,0,5,3
R,0,5,4
R,0,5,4
R,0,5,4
R,0,5,4
R,0,5,4
R,0,5,4
R,0,5,5
R,0,5,5
R,0,5,5
R,0,5,5
R,0,5,5
R,0,5,5
R,0,5,6
R,0,5,6
R,0,5,6
R,0,5,6
R,0,5,6
R,0,5,6
R,0,5,7
R,0,5,7
R,0,5,7
R,0,5,7
R,0,5,7
R,0,5,7
R,0,5,8
R,0,5,8
R,0,5,8
R,0,5,8
R,0,5,8
R,0,5,8
R,0,5,9
R,0,5,9
R,0,5,9
R,0,5,9
R,0,5,9
R,0,5,9
R,0,6,0
R,0,6,0
R,0,6,0
R,0,6,0
R,0,6,0
R,0,6,1
R,0,6,1
R,0,6,1
R,0,6,1
R,0,6,1
R,0,6,2
R,0,6,2
R,0,6,2
R,0,6,2
R,0,6,2
R,0,6,2
R,0,6,3
R,0,6,3
R,0,6,3
R,0,6,3
R,0,6,3
R,0,6,3
R,0,6,4
R,0,6,4
R,0,6,4
R,0,6,4
R,0,6,4
R,0,6,4
R,0,6,5
R,0,6,5
R,0,6,5
R,0,6,5
R,0,6,5
R,0,6,6
R,0,6,6
R,0,6,6
R,0,6,6
R,0,6,6
R,0,6,7
R,0,6,7
R,0,6,7
R,0,6,7
R,0,6,7
R,0,6,8
R,0,6,8
R,0,6,8
R,0,6,8
R,0,6,8
R,0,6,9
R,0,6,9
R,0,6,9
R,0,6,9
R,0,6,9
R,0,7,0
R,0,7,0
R,0,7,0
R,0,7,0
R,0,7,0
R,0,7,0
R,0,7,9
R,0,7,9
R,0,7,9
R,0,7,9
R,0,7,9
R,0,7,9
R,0,8,0
R,0,8,0
R,0,8,0
R,0,8,0
R,0,8,0
R,0,8,0
R,0,8,1
R,0,8,1
R,0,8,1
R,0,8,1
R,0,8,1
R,0,8,1
R,0,8,2
R,0,8,2
R,0,8,2
R,0,8,2
R,0,8,2
R,0,8,2
R,0,8,3
R,0,8,3
R,0,8,3
R,0,8,3
R,0,8,3
R,0,8,3
R,0,8,4
R,0,8,4
R,0,8,4
R,0,8,4
R,0,8,4
R,0,8,4
R,0,8,4
R,0,8,4
R,0,8,5
R,0,8,5
R,0,8,5
R,0,8,5
R,0,8,5
R,0,8,5
R,0,8,5
R,0,8,5
R,0,8,6
R,0,8,6
R,0,8,6
R,0,8,6
R,0,8,6
R,0,8,6
R,0,8,7
R,0,8,7
R,0,8,7
R,0,8,7
R,0,8,7
R,0,8,7
R,0,8,8
R,0,8,8
R,0,8,8
R,0,8,8
R,0,8,8
R,0,8,8
R,0,8,9
R,0,8,9
R,0,8,9
R,0,8,9
R,0,8,9
R,0,9,0
R,0,9,0
R,0,9,0
R,0,9,0
R,0,9,0
R,0,9,1
R,0,9,1
R,0,9,1
R,0,9,1
R,0,9,1
R,0,9,2
R,0,9,2
R,0,9,2
R,0,9,2
R,0,9,2
R,0,9,2
R,0,9,3
R,0,9,3
R,0,9,3
R,0,9,3
R,0,9,3
R,0,9,4
R,0,9,4
R,0,9,4
R,0,9,4
R,0,9,4
R,0,9,4
R,0,9,5
R,0,9,5
R,0,9,5
R,0,9,5
R,0,9,5
R,0,9,6
R,0,9,6
R,0,9,6
R,0,9,6
R,0,9,6
R,0,9,6
R,0,9,7
R,0,9,7
R,0,9,7
R,0,9,7
R,0,9,7
R,0,9,7
R,0,9,7
R,0,9,8
R,0,9,8
R,0,9,8
R,0,9,8
R,0,9,8
R,0,9,8
R,0,9,9
R,0,9,9
R,0,9,9
R,0,9,9
R,0,9,9
R,0,9,9
R,1,0,0
R,1,0,0
R,1,0,0
R,1,0,0
R,1,0,0
R,1,0,0
R,1,0,1
R,1,0,1
R,1,0,1
R,1,0,1
R,1,0,1
R,1,0,1
R,1,0,2
R,1,0,2
R,1,0,2
R,1,0,2
R,1,0,2
R,1,0,2
R,1,0,3
R,1,0,3
R,1,0,3
R,1,0,3
R,1,0,3
R,1,0,3
R,1,0,4
R,1,0,4
R,1,0,4
R,1,0,4
R,1,0,4
R,1,0,4
R,1,0,5
R,1,0,5
R,1,0,5
R,1,0,5
R,1,0,5
R,1,0,5
R,1,0,6
R,1,0,6
R,1,0,6
R,1,0,6
R,1,0,6
R,1,0,7
R,1,0,7
R,1,0,7
R,1,0,7
R,1,0,7
R,1,0,8
R,1,0,8
R,1,0,8
R,1,0,8
R,1,0,8
R,1,0,8
R,1,0,9
R,1,0,9
R,1,0,9
R,1,0,9
R,1,0,9
R,1,0,9
R,1,1,0
R,1,1,0
R,1,1,0
R,1,1,0
R,1,1,0
R,1,1,0
R,1,1,1
R,1,1,1
R,1,1,1
R,1,1,1
R,1,1,1
R,1,1,1
R,1,1,2
R,1,1,2
R,1,1,2
R,1,1,2
R,1,1,2
R,1,1,2
R,1,1,3
R,1,1,3
R,1,1,3
R,1,1,3
R,1,1,3
R,1,1,3
R,1,1,4
R,1,1,4
R,1,1,4
R,1,1,4
R,1,1,4
R,1,1,4
R,1,1,5
R,1,1,5
R,1,1,5
R,1,1,5
R,1,1,5
R,1,1,5
R,1,1,5
R,1,1,5
R,1,1,6
R,1,1,6
R,1,1,6
R,1,1,6
R,1,1,6
R,1,1,6
R,1,1,7
R,1,1,7
R,1,1,7
R,1,1,7
R,1,1,7
R,1,1,8
R,1,1,8
R,1,1,8
R,1,1,8
R,1,1,8
R,1,1,8
R,1,1,9
R,1,1,9
R,1,1,9
R,1,1,9
R,1,1,9
R,1,2,0
R,1,2,0
R,1,2,0
R,1,2,0
R,1,2,0
R,1,2,1
R,1,2,1
R,1,2,1
R,1,2,1
R,1,2,1
R,1,2,1
R,1,2,2
R,1,2,2
R,1,2,2
R,1,2,2
R,1,2,2
R,1,2,2
R,1,2,3
R,1,2,3
R,1,2,3
R,1,2,3
R,1,2,3
R,1,2,4
R,1,2,4
R,1,2,4
R,1,2,4
R,1,2,4
R,1,2,5
R,1,2,5
R,1,2,5
R,1,2,5
R,1,2,5
R,1,2,5
R,1,2,6
R,1,2,6
R,1,2,6
R,1,2,6
R,1,2,6
R,1,2,6
R,1,2,7
R,1,2,7
R,1,2,7
R,1,2,7
R,1,2,7
R,1,2,7
R,1,2,8
R,1,2,8
R,1,2,8
R,1,2,8
R,1,2,8
R,1,2,8
R,1,2,9
R,1,2,9
R,1,2,9
R,1,2,9
R,1,2,9
R,1,2,9
R,1,3,0
R,1,3,0
R,1,3,0
R,1,3,0
R,1,3,0
R,1,3,0
R,1,3,1
R,1,3,1
R,1,3,1
R,1,3,1
R,1,3,1
R,1,3,1
R,1,3,2
R,1,3,2
R,1,3,2
R,1,3,2
R,1,3,2
R,1,3,2
R,1,3,3
R,1,3,3
R,1,3,3
R,1,3,3
R,1,3,3
R,1,3,3
R,1,3,4
R,1,3,4
R,1,3,4
R,1,3,4
R,1,3,4
R,1,3,4
R,1,3,5
R,1,3,5
R,1,3,5
R,1,3,5
R,1,3,5
R,1,3,5
R,1,3,6
R,1,3,6
R,1,3,6
R,1,3,6
R,1,3,6
R,1,3,6
R,1,3,7
R,1,3,7
R,1,3,7
R,1,3,7
R,1,3,7
R,1,3,7
R,1,3,8
R,1,3,8
R,1,3,8
R,1,3,8
R,1,3,8
R,1,3,8
R,1,3,9
R,1,3,9
R,1,3,9
R,1,3,9
R,1,3,9
R,1,3,9
R,1,4,0
R,1,4,0
R,1,4,0
R,1,4,0
R,1,4,0
R,1,4,0
R,1,4,1
R,1,4,1
R,1,4,1
R,1,4,1
R,1,4,1
R,1,4,1
R,1,4,2
R,1,4,2
R,1,4,2
R,1,4,2
R,1,4,2
R,1,4,2
R,1,4,3
R,1,4,3
R,1,4,3
R,1,4,3
R,1,4,3
R,1,4,3
R,1,4,4
R,1,4,4
R,1,4,4
R,1,4,4
R,1,4,4
R,1,4,4
R,1,4,5
R,1,4,5
R,1,4,5
R,1,4,5
R,1,4,5
R,1,4,5
R,1,4,6
R,1,4,6
R,1,4,6
R,1,4,6
R,1,4,6
R,1,4,6
R,1,4,7
R,1,4,7
R,1,4,7
R,1,4,7
R,1,4,7
R,1,4,7
R,1,4,8
R,1,4,8
R,1,4,8
R,1,4,8
R,1,4,8
R,1,4,8
R,1,4,9
R,1,4,9
R,1,4,9
R,1,4,9
R,1,4,9
R,1,4,9
R,1,5,0
R,1,5,0
R,1,5,0
R,1,5,0
R,1,5,0
R,1,5,0
R,1,5,1
R,1,5,1
R,1,5,1
R,1,5,1
R,1,5,1
R,1,5,1
R,1,5,2
R,1,5,2
R,1,5,2
R,1,5,2
R,1,5,2
R,1,5,2
R,1,5,3
R,1,5,3
R,1,5,3
R,1,5,3
R,1,5,3
R,1,5,3
R,1,5,4
R,1,5,4
R,1,5,4
R,1,5,4
R,1,5,4
R,1,5,4
R,1,5,5
R,1,5,5
R,1,5,5
R,1,5,5
R,1,5,5
R,1,5,5
R,1,5,6
R,1,5,6
R,1,5,6
R,1,5,6
R,1,5,6
R,1,5,6
R,1,5,7
R,1,5,7
R,1,5,7
R,1,5,7
R,1,5,7
R,1,5,7
R,1,5,8
R,1,5,8
R,1,5,8
R,1,5,8
R,1,5,8
R,1,5,8
R,1,5,9
R,1,5,9
R,1,5,9
R,1,5,9
R,1,5,9
R,1,5,9
R,1,6,0
R,1,6,0
R,1,6,0
R,1,6,0
R,1,6,0
R,1,6,0
R,1,6,1
R,1,6,1
R,1,6,1
R,1,6,1
R,1,6,1
R,1,6,1
R,1,6,1
R,1,6,3
R,1,6,3
R,1,6,3
R,1,6,3
R,1,6,3
R,1,6,3
R,1,6,4
R,1,6,4
R,1,6,4
R,1,6,4
R,1,6,4
R,1,6,4
R,1,6,5
R,1,6,5
R,1,6,5
R,1,6,5
R,1,6,5
R,1,6,5
R,1,6,6
R,1,6,6
R,1,6,6
R,1,6,6
R,1,6,6
R,1,6,6
R,1,6,7
R,1,6,7
R,1,6,7
R,1,6,7
R,1,6,7
R,1,6,7
R,1,6,8
R,1,6,8
R,1,6,8
R,1,6,8
R,1,6,8
R,1,6,8
R,1,6,9
R,1,6,9
R,1,6,9
R,1,6,9
R,1,6,9
R,1,6,9
R,1,7,0
R,1,7,0
R,1,7,0
R,1,7,0
R,1,7,0
R,1,7,0
R,1,7,0
R,1,7,1
R,1,7,1
R,1,7,1
R,1,7,1
R,1,7,1
R,1,7,1
R,1,7,2
R,1,7,2
R,1,7,2
R,1,7,2
R,1,7,2
R,1,7,2
R,1,7,3
R,1,7,3
R,1,7,3
R,1,7,3
R,1,7,3
R,1,7,3
R,1,7,3
R,1,7,3
R,1,7,4
R,1,7,4
R,1,7,4
R,1,7,4
R,1,7,4
R,1,7,4
R,1,7,5
R,1,7,5
R,1,7,5
R,1,7,5
R,1,7,5
R,1,7,5
R,1,7,6
R,1,7,6
R,1,7,6
R,1,7,6
R,1,7,6
R,1,7,6
R,1,7,7
R,1,7,7
R,1,7,7
R,1,7,7
R,1,7,7
R,1,7,7
R,1,7,8
R,1,7,8
R,1,7,8
R,1,7,8
R,1,7,8
R,1,7,8
R,1,7,9
R,1,7,9
R,1,7,9
R,1,7,9
R,1,7,9
R,1,7,9
R,1,8,0
R,1,8,0
R,1,8,0
R,1,8,0
R,1,8,0
R,1,8,0
R,1,8,1
R,1,8,1
R,1,8,1
R,1,8,1
R,1,8,1
R,1,8,2
R,1,8,2
R,1,8,2
R,1,8,2
R,1,8,2
R,1,8,2
R,1,8,3
R,1,8,3
R,1,8,3
R,1,8,3
R,1,8,3
R,1,8,4
R,1,8,4
R,1,8,4
R,1,8,4
R,1,8,4
R,1,8,5
R,1,8,5
R,1,8,5
R,1,8,5
R,1,8,5
R,1,8,5
R,1,8,6
R,1,8,6
R,1,8,6
R,1,8,6
R,1,8,6
R,1,8,6
R,1,8,6
R,1,8,7
R,1,8,7
R,1,8,7
R,1,8,7
R,1,8,7
R,1,8,7
R,1,8,8
R,1,8,8
R,1,8,8
R,1,8,8
R,1,8,8
R,1,8,8
R,1,8,9
R,1,8,9
R,1,8,9
R,1,8,9
R,1,8,9
R,1,8,9
R,1,9,0
R,1,9,0
R,1,9,0
R,1,9,0
R,1,9,0
R,1,9,0
R,1,9,1
R,1,9,1
R,1,9,1
R,1,9,1
R,1,9,1
R,1,9,1
R,1,9,2
R,1,9,2
R,1,9,2
R,1,9,2
R,1,9,2
R,1,9,2
R,1,9,3
R,1,9,3
R,1,9,3
R,1,9,3
R,1,9,3
R,1,9,3
R,1,9,4
R,1,9,4
R,1,9,4
R,1,9,4
R,1,9,4
R,1,9,5
R,1,9,5
R,1,9,5
R,1,9,5
R,1,9,5
R,1,9,5
R,1,9,6
R,1,9,6
R,1,9,6
R,1,9,6
R,1,9,6
R,1,9,6
R,1,9,7
R,1,9,7
R,1,9,7
R,1,9,7
R,1,9,7
R,1,9,7
R,1,9,8
R,1,9,8
R,1,9,8
R,1,9,8
R,1,9,8
R,1,9,8
R,1,9,9
R,1,9,9
R,1,9,9
R,1,9,9
R,1,9,9
R,1,9,9
R,2,0,0
R,2,0,0
R,2,0,0
R,2,0,0
R,2,0,0
R,2,0,1
R,2,0,1
R,2,0,1
R,2,0,1
R,2,0,1
R,2,0,1
R,2,0,2
R,2,0,2
R,2,0,2
R,2,0,2
R,2,0,2
R,2,0,2
R,2,0,3
R,2,0,3
R,2,0,3
R,2,0,3
R,2,0,3
R,2,0,4
R,2,0,4
R,2,0,4
R,2,0,4
R,2,0,4
R,2,0,4
R,2,0,5
R,2,0,5
R,2,0,5
R,2,0,5
R,2,0,5
R,2,0,6
R,2,0,6
R,2,0,6
R,2,0,6
R,2,0,6
R,2,0,6
R,2,0,7
R,2,0,7
R,2,0,7
R,2,0,7
R,2,0,7
R,2,0,7
R,2,0,8
R,2,0,8
R,2,0,8
R,2,0,8
R,2,0,8
R,2,0,8
R,2,0,9
R,2,0,9
R,2,0,9
R,2,0,9
R,2,0,9
R,2,1,0
R,2,1,0
R,2,1,0
R,2,1,0
R,2,1,0
R,2,1,1
R,2,1,1
R,2,1,1
R,2,1,1
R,2,1,1
R,2,1,1
R,2,1,2
R,2,1,2
R,2,1,2
R,2,1,2
R,2,1,2
R,2,1,3
R,2,1,3
R,2,1,3
R,2,1,3
R,2,1,3
R,2,1,4
R,2,1,4
R,2,1,4
R,2,1,4
R,2,1,4
R,2,1,5
R,2,1,5
R,2,1,5
R,2,1,5
R,2,1,5
R,2,1,5
R,2,1,6
R,2,1,6
R,2,1,6
R,2,1,6
R,2,1,6
R,2,1,6
R,2,1,7
R,2,1,7
R,2,1,7
R,2,1,7
R,2,1,7
R,2,1,8
R,2,1,8
R,2,1,8
R,2,1,8
R,2,1,8
R,2,1,8
R,2,1,9
R,2,1,9
R,2,1,9
R,2,1,9
R,2,1,9
R,2,1,9
R,2,1,9
R,2,2,0
R,2,2,0
R,2,2,0
R,2,2,0
R,2,2,0
R,2,2,0
R,2,2,1
R,2,2,1
R,2,2,1
R,2,2,1
R,2,2,1
R,2,2,2
R,2,2,2
R,2,2,2
R,2,2,2
R,2,2,2
R,2,2,2
R,2,2,3
R,2,2,3
R,2,2,3
R,2,2,3
R,2,2,3
R,2,2,3
R,2,2,4
R,2,2,4
R,2,2,4
R,2,2,4
R,2,2,4
R,2,2,4
R,2,2,5
R,2,2,5
R,2,2,5
R,2,2,5
R,2,2,5
R,2,2,5
R,2,2,5
R,2,2,5
R,2,2,6
R,2,2,6
R,2,2,6
R,2,2,6
R,2,2,6
R,2,2,7
R,2,2,7
R,2,2,7
R,2,2,7
R,2,2,7
R,2,2,7
R,2,2,8
R,2,2,8
R,2,2,8
R,2,2,8
R,2,2,8
R,2,2,8
R,2,2,9
R,2,2,9
R,2,2,9
R,2,2,9
R,2,2,9
R,2,3,0
R,2,3,0
R,2,3,0
R,2,3,0
R,2,3,0
R,2,3,0
R,2,3,1
R,2,3,1
R,2,3,1
R,2,3,1
R,2,3,1
R,2,3,1
R,2,3,2
R,2,3,2
R,2,3,2
R,2,3,2
R,2,3,2
R,2,3,3
R,2,3,3
R,2,3,3
R,2,3,3
R,2,3,3
R,2,3,4
R,2,3,4
R,2,3,4
R,2,3,4
R,2,3,4
R,2,3,5
R,2,3,5
R,2,3,5
R,2,3,5
R,2,3,5
R,2,3,5
R,2,3,6
R,2,3,6
R,2,3,6
R,2,3,6
R,2,3,6
R,2,3,6
R,2,3,7
R,2,3,7
R,2,3,7
R,2,3,7
R,2,3,7
R,2,3,8
R,2,3,8
R,2,3,8
